b'id',b'key',b'value',b'type' 
4232974360,b'material',b'steel',b'regular'
4232974360,b'power',b'pole',b'regular'
4232974361,b'material',b'steel',b'regular'
4232974361,b'power',b'pole',b'regular'
4232974362,b'material',b'steel',b'regular'
4232974362,b'power',b'pole',b'regular'
4232974363,b'material',b'steel',b'regular'
4232974363,b'power',b'pole',b'regular'
4232974364,b'material',b'steel',b'regular'
4232974364,b'power',b'pole',b'regular'
4232974365,b'power',b'pole',b'regular'
4232974366,b'power',b'pole',b'regular'
4232974367,b'power',b'pole',b'regular'
4234123173,b'highway',b'turning_circle',b'regular'
4234175161,b'height',b'150',b'regular'
4234175161,b'man_made',b'chimney',b'regular'
4234177261,b'highway',b'turning_circle',b'regular'
4270961032,b'entrance',b'yes',b'regular'
4293745041,b'highway',b'turning_circle',b'regular'
4293766806,b'highway',b'traffic_signals',b'regular'
4293782547,b'highway',b'traffic_signals',b'regular'
4293782559,b'highway',b'traffic_signals',b'regular'
4293782567,b'highway',b'traffic_signals',b'regular'
4295609530,b'direction',b'backward',b'regular'
4295609530,b'highway',b'stop',b'regular'
4295609566,b'noexit',b'yes',b'regular'
4295609583,b'direction',b'all',b'regular'
4295609583,b'highway',b'stop',b'regular'
4312089769,b'suite',b'41',b'addr'
4312089769,b'brand',b'Ann Taylor',b'regular'
4312089769,b'wikidata',b'Q4766699',b'brand'
4312089769,b'wikipedia',b'en:Ann Inc.',b'brand'
4312089769,b'clothes',b'women',b'regular'
4312089769,b'phone',b'+1 262 857 8220',b'contact'
4312089769,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/ann-taylor-factory-store',b'contact'
4312089769,b'name',b'Ann Taylor Factory Store',b'regular'
4312089769,b'shop',b'clothes',b'regular'
4312089770,b'suite',b'42',b'addr'
4312089770,b'brand',b'Banana Republic',b'regular'
4312089770,b'wikidata',b'Q806085',b'brand'
4312089770,b'wikipedia',b'en:Banana Republic',b'brand'
4312089770,b'clothes',b'men;women',b'regular'
4312089770,b'phone',b'+1 262 857 2700',b'contact'
4312089770,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/banana-republic-factory-store',b'contact'
4312089770,b'name',b'Banana Republic Factory Store',b'regular'
4312089770,b'shop',b'clothes',b'regular'
4312089771,b'suite',b'20',b'addr'
4312089771,b'brand',b'bareMinerals',b'regular'
4312089771,b'wikidata',b'Q66740659',b'brand'
4312089771,b'phone',b'+1 262 857 9606',b'contact'
4312089771,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/bare-minerals-by-bare-escentuals',b'contact'
4312089771,b'name',b'bareMinerals',b'regular'
4312089771,b'shop',b'cosmetics',b'regular'
4312089772,b'suite',b'38',b'addr'
4312089772,b'brand',b'Bath & Body Works',b'regular'
4312089772,b'wikidata',b'Q810773',b'brand'
4312089772,b'wikipedia',b'en:Bath & Body Works',b'brand'
4312089772,b'phone',b'+1 262 857 7051',b'contact'
4312089772,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/bath-body-works',b'contact'
4312089772,b'name',b'Bath & Body Works',b'regular'
4312089772,b'shop',b'cosmetics',b'regular'
4312089773,b'suite',b'32',b'addr'
4312089773,b'brand',b'Brooks Brothers',b'regular'
4312089773,b'wikidata',b'Q929722',b'brand'
4312089773,b'wikipedia',b'en:Brooks Brothers',b'brand'
4312089773,b'phone',b'+1 262 857 6900',b'contact'
4312089773,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/brooks-brothers-factory-store',b'contact'
4312089773,b'name',b'Brooks Brothers Factory Store',b'regular'
4312089773,b'shop',b'clothes',b'regular'
4312089774,b'suite',b'30',b'addr'
4312089774,b'brand',"b""Chico's""",b'regular'
4312089774,b'wikidata',b'Q5096393',b'brand'
4312089774,b'wikipedia',"b""en:Chico's (clothing retailer)""",b'brand'
4312089774,b'phone',b'+1 262 857 8403',b'contact'
4312089774,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/chicos',b'contact'
4312089774,b'name',"b""Chico's""",b'regular'
4312089774,b'shop',b'clothes',b'regular'
4312089775,b'suite',b'FC102',b'addr'
4312089775,b'amenity',b'fast_food',b'regular'
4312089775,b'phone',b'+1 262 948 9826',b'contact'
4312089775,b'website',b'https://www.premiumoutlets.com/outlet/pleasant-prairie/stores/chinatown',b'contact'
4312089775,b'cuisine',b'chinese',b'regular'
4312089775,b'name',b'Chinatown',b'regular'
4312089775,b'name:2016',b'China Max',b'regular'
4312089775,b'opening_hours',b'Mo-Sa 10:00-21:00; Su 10:00-19:00',b'regular'
4312089775,b'start_date',b'2018',b'regular'
4312089776,b'suite',b'6',b'addr'
4312089776,b'brand',b'Christopher & Banks',b'regular'
4312089776,b'wikidata',b'Q5111816',b'brand'
4312089776,b'wikipedia',b'en:Christopher & Banks',b'brand'
4312089776,b'clothes',b'women',b'regular'
4312089776,b'phone',b'+1 262 857 4191',b'contact'
4312089776,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/christopher-banks',b'contact'
4312089776,b'name',b'Christopher & Banks',b'regular'
4312089776,b'shop',b'clothes',b'regular'
4312089777,b'suite',b'18',b'addr'
4312089777,b'brand',b'Clarks',b'regular'
4312089777,b'wikidata',b'Q1095857',b'brand'
4312089777,b'wikipedia',b'en:C. & J. Clark',b'brand'
4312089777,b'phone',b'+1 262 857 6645',b'contact'
4312089777,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/clarks',b'contact'
4312089777,b'name',b'Clarks',b'regular'
4312089777,b'shop',b'shoes',b'regular'
4312089778,b'amenity',b'vending_machine',b'regular'
4312089778,b'brand',b'Coca-Cola',b'regular'
4312089778,b'vending',b'drinks',b'regular'
4312089779,b'amenity',b'vending_machine',b'regular'
4312089779,b'brand',b'Coca-Cola',b'regular'
4312089779,b'vending',b'drinks',b'regular'
4312089780,b'amenity',b'vending_machine',b'regular'
4312089780,b'brand',b'Coca-Cola',b'regular'
4312089780,b'vending',b'drinks',b'regular'
4312089781,b'suite',b'34',b'addr'
4312089781,b'brand',b'Cole Haan',b'regular'
4312089781,b'wikidata',b'Q4356504',b'brand'
4312089781,b'wikipedia',b'en:Cole Haan',b'brand'
4312089781,b'phone',b'+1 262 857 7900',b'contact'
4312089781,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/cole-haan-outlet',b'contact'
4312089781,b'name',b'Cole Haan Outlet',b'regular'
4312089781,b'shop',b'shoes',b'regular'
4312089783,b'unit',b'33',b'addr'
4312089783,b'wikipedia',b'en:FILA',b'brand'
4312089783,b'clothes',b'sports',b'regular'
4312089783,b'phone',b'+1 262 857 5225',b'contact'
4312089783,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/fila',b'contact'
4312089783,b'name',b'FILA',b'regular'
4312089783,b'shop',b'clothes',b'regular'
4312089784,b'suite',b'26',b'addr'
4312089784,b'brand',b'G.H. Bass & Co.',b'regular'
4312089784,b'wikidata',b'Q16993893',b'brand'
4312089784,b'wikipedia',b'en:G.H. Bass & Co.',b'brand'
4312089784,b'phone',b'+1 262 857 2868',b'contact'
4312089784,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/bass-factory-outlet',b'contact'
4312089784,b'name',b'G.H. Bass & Co. Factory Outlet',b'regular'
4312089784,b'shop',b'shoes',b'regular'
4312089785,b'unit',b'22',b'addr'
4312089785,b'wikidata',b'Q5647768',b'brand'
4312089785,b'wikipedia',b'en:Hanesbrands',b'brand'
4312089785,b'phone',b'+1 262 857 9303',b'contact'
4312089785,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/hanesbrands',b'contact'
4312089785,b'name',b'Hanes Brands Outlet',b'regular'
4312089785,b'shop',b'clothes',b'regular'
4312089786,b'suite',b'29',b'addr'
4312089786,b'brand',b'Hugo Boss',b'regular'
4312089786,b'wikidata',b'Q491627',b'brand'
4312089786,b'wikipedia',b'en:Hugo Boss',b'brand'
4312089786,b'phone',b'+1 262 857 1166',b'contact'
4312089786,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/hugo-boss-factory-store',b'contact'
4312089786,b'name',b'Hugo Boss Factory Store',b'regular'
4312089786,b'shop',b'clothes',b'regular'
4312089786,b'short_name',b'Boss',b'regular'
4312089787,b'suite',b'45',b'addr'
4312089787,b'brand',b'J.Crew',b'regular'
4312089787,b'wikidata',b'Q5370765',b'brand'
4312089787,b'wikipedia',b'en:J.Crew',b'brand'
4312089787,b'clothes',b'men;women;children',b'regular'
4312089787,b'phone',b'+1 262 857 9093',b'contact'
4312089787,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/jcrew-factory',b'contact'
4312089787,b'name',b'J.Crew Factory Store',b'regular'
4312089787,b'shop',b'clothes',b'regular'
4312089788,b'suite',b'FC103',b'addr'
4312089788,b'amenity',b'fast_food',b'regular'
4312089788,b'phone',b'+1 262 948 9826',b'contact'
4312089788,b'website',b'https://www.premiumoutlets.com/outlet/pleasant-prairie/stores/teriyaki-grill',b'contact'
4312089788,b'cuisine',b'japanese',b'regular'
4312089788,b'name',b'Teriyaki Grill',b'regular'
4312089788,b'name:2016',b'Japan Cafe',b'regular'
4312089788,b'opening_hours',b'Mo-Sa 10:00-21:00; Su 10:00-19:00',b'regular'
4312090089,b'suite',b'17',b'addr'
4312090089,b'brand',b'Jockey',b'regular'
4312090089,b'wikidata',b'Q534235',b'brand'
4312090089,b'wikipedia',b'en:Jockey International',b'brand'
4312090089,b'phone',b'+1 262 857 3877',b'contact'
4312090089,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/jockey',b'contact'
4312090089,b'name',b'Jockey',b'regular'
4312090089,b'shop',b'clothes',b'regular'
4312090090,b'suite',b'10',b'addr'
4312090090,b'brand',b'Johnston & Murphy',b'regular'
4312090090,b'wikidata',b'Q6268615',b'brand'
4312090090,b'wikipedia',b'en:Johnston & Murphy',b'brand'
4312090090,b'phone',b'+1 262 857 2427',b'contact'
4312090090,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/johnston-murphy',b'contact'
4312090090,b'name',b'Johnston & Murphy',b'regular'
4312090090,b'shop',b'shoes',b'regular'
4312090091,b'suite',b'25',b'addr'
4312090091,b'brand',b'Kate Spade New York',b'regular'
4312090091,b'wikidata',b'Q6375797',b'brand'
4312090091,b'wikipedia',b'en:Kate Spade New York',b'brand'
4312090091,b'phone',b'+1 262 857 2554',b'contact'
4312090091,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/kate-spade-new-york',b'contact'
4312090091,b'name',b'Kate Spade New York',b'regular'
4312090091,b'shop',b'clothes',b'regular'
4312090091,b'short_name',b'Kate Spade',b'regular'
4312090092,b'suite',b'16',b'addr'
4312090092,b'brand',b'Kay Jewelers',b'regular'
4312090092,b'wikidata',b'Q62029290',b'brand'
4312090092,b'phone',b'+1 262 857 1117',b'contact'
4312090092,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/kays-jewelers-outlet',b'contact'
4312090092,b'name',b'Kay Jewelers Outlet',b'regular'
4312090092,b'shop',b'jewelry',b'regular'
4312090093,b'suite',b'2',b'addr'
4312090093,b'brand',b'Kitchen Collection',b'regular'
4312090093,b'wikidata',b'Q64149036',b'brand'
4312090093,b'phone',b'+1 262 857 2003',b'contact'
4312090093,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/kitchen-collection',b'contact'
4312090093,b'name',b'Kitchen Collection',b'regular'
4312090093,b'shop',b'houseware',b'regular'
4312090094,b'suite',b'28',b'addr'
4312090094,b'brand',b'Lacoste',b'regular'
4312090094,b'wikidata',b'Q309031',b'brand'
4312090094,b'wikipedia',b'en:Lacoste',b'brand'
4312090094,b'phone',b'+1 262 857 9993',b'contact'
4312090094,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/lacoste',b'contact'
4312090094,b'name',b'Lacoste',b'regular'
4312090094,b'shop',b'clothes',b'regular'
4312090095,b'suite',b'15',b'addr'
4312090095,b'brand',b'Le Creuset',b'regular'
4312090095,b'wikidata',b'Q555861',b'brand'
4312090095,b'wikipedia',b'en:Le Creuset',b'brand'
4312090095,b'phone',b'+1 262 857 3124',b'contact'
4312090095,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/le-creuset',b'contact'
4312090095,b'name',b'Le Creuset',b'regular'
4312090095,b'shop',b'houseware',b'regular'
4312090096,b'suite',b'1',b'addr'
4312090096,b'brand',b'Loft',b'regular'
4312090096,b'wikidata',b'Q62075137',b'brand'
4312090096,b'clothes',b'women',b'regular'
4312090096,b'phone',b'+1 262 857 4043',b'contact'
4312090096,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/loft-outlet',b'contact'
4312090096,b'name',b'Loft Outlet',b'regular'
4312090096,b'shop',b'clothes',b'regular'
4312090097,b'name',b'Management Office',b'regular'
4312090097,b'office',b'company',b'regular'
4312090098,b'suite',b'9B',b'addr'
4312090098,b'brand',b'New York & Company',b'regular'
4312090098,b'wikidata',b'Q7012977',b'brand'
4312090098,b'wikipedia',b'en:New York & Company',b'brand'
4312090098,b'phone',b'+1 262 857 2684',b'contact'
4312090098,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/new-york-company-outlet',b'contact'
4312090098,b'name',b'New York & Company Outlet',b'regular'
4312090098,b'shop',b'clothes',b'regular'
4312090099,b'suite',b'24',b'addr'
4312090099,b'clothes',b'women',b'regular'
4312090099,b'phone',b'+1 262 857 3403',b'contact'
4312090099,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/nine-west-outlet',b'contact'
4312090099,b'name',b'Nine West Outlet',b'regular'
4312090099,b'shop',b'clothes',b'regular'
4312090100,b'suite',b'36',b'addr'
4312090100,b'brand',b'Polo Ralph Lauren',b'regular'
4312090100,b'wikidata',b'Q1641437',b'brand'
4312090100,b'wikipedia',b'en:Ralph Lauren Corporation',b'brand'
4312090100,b'phone',b'+1 262 857 6442',b'contact'
4312090100,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/polo-ralph-lauren-factory-store',b'contact'
4312090100,b'name',b'Polo Ralph Lauren Factory Store',b'regular'
4312090100,b'shop',b'clothes',b'regular'
4312090101,b'suite',b'35',b'addr'
4312090101,b'phone',b'+1 262 857 2388',b'contact'
4312090101,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/st-john',b'contact'
4312090101,b'name',b'St. John Outlet',b'regular'
4312090101,b'shop',b'clothes',b'regular'
4312090102,b'suite',b'7',b'addr'
4312090102,b'brand',b'Stride Rite',b'regular'
4312090102,b'wikidata',b'Q2356171',b'brand'
4312090102,b'wikipedia',b'en:Stride Rite Corporation',b'brand'
4312090102,b'phone',b'+1 262 857 3143',b'contact'
4312090102,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/stride-ritekedssperry-outlet',b'contact'
4312090102,b'name',b'Stride Rite Outlet',b'regular'
4312090102,b'shop',b'shoes',b'regular'
4312090103,b'suite',b'FC01',b'addr'
4312090103,b'amenity',b'fast_food',b'regular'
4312090103,b'name:2016',b'Subway',b'regular'
4312090103,b'opening_hours',b'Mo-Sa 10:00-21:00; Su 10:00-19:00',b'regular'
4312090104,b'brand',b'Tumi',b'regular'
4312090104,b'wikidata',b'Q4465402',b'brand'
4312090104,b'wikipedia',b'en:Tumi Inc.',b'brand'
4312090104,b'phone',b'+1 262 857 3285',b'contact'
4312090104,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/tumi',b'contact'
4312090104,b'name',b'Tumi',b'regular'
4312090104,b'shop',b'bag',b'regular'
4312090105,b'suite',b'12',b'addr'
4312090105,b'phone',b'+1 262 857 3100',b'contact'
4312090105,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/the-company-store',b'contact'
4312090105,b'name',b'The Company Store',b'regular'
4312090105,b'shop',b'houseware',b'regular'
4312090106,b'suite',b'23',b'addr'
4312090106,b'phone',b'+1 262 857 4792',b'contact'
4312090106,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/the-cosmetic-company-store',b'contact'
4312090106,b'name',b'The Cosmetic Company Store',b'regular'
4312090106,b'shop',b'cosmetics',b'regular'
4312090107,b'suite',b'FC105',b'addr'
4312090107,b'amenity',b'fast_food',b'regular'
4312090107,b'phone',b'+1 262 857 9999',b'contact'
4312090107,b'website',b'http://www.premiumoutlets.com/outlet/pleasant-prairie/stores/the-great-steak-and-potato-company',b'contact'
4312090107,b'cuisine',b'american',b'regular'
